en,zh_CN,pos,description
Visual Studio 2013 Command Prompt,Visual Studio 2013 命令提示
Visual Studio 2013 Shell (Isolated) application,Visual Studio 2013 Shell (独立) 应用程序
Visual Studio 2013 Shell (Isolated) solution,Visual Studio 2013 Shell (独立) 解决方案
Visual Studio 2013 Tools Command Prompt,Visual Studio 2013 工具命令提示
Visual Studio 2013 x86 Tools Command Prompt for Windows Phone,用于 Windows Phone 的 Visual Studio 2013 x86 工具命令提示
Visual Studio Premium 2013,Visual Studio Premium 2013
Visual Studio Professional 2013,Visual Studio Professional 2013
Visual Studio Test Professional 2013,Visual Studio Test Professional 2013
Visual Studio Test Professional 2013 DVD,Visual Studio Test Professional 2013 DVD
Visual Studio Tools,Visual Studio Tools
Build controller name,生成控制器名称
Build Dependencies,生成依赖项
Build Service Accounts group,生成服务帐户组
Microsoft LightSwitch for Visual Studio 2013 CoreRes,Microsoft LightSwitch for Visual Studio 2013 CoreRes
Microsoft Office Developer Tools for Visual Studio 2013,Microsoft Visual Studio 2013 的 Office 开发工具
Microsoft SharePoint Developer Tools,Microsoft SharePoint 开发人员工具
Microsoft Team Explorer for Visual Studio 2013,Microsoft Visual Studio 2013 的团队资源管理器
Microsoft Team Foundation Server 2013,Microsoft Team Foundation Server 2013
Microsoft Team Foundation Server 2013 Language Pack,Microsoft Team Foundation Server 2013 语言包
Microsoft Team Foundation Server 2013 Object Model,Microsoft Team Foundation Server 2013 对象模型
Microsoft Team Foundation Server 2013 Object Model Language Pack,Microsoft Team Foundation Server 2013 对象模型语言包
Microsoft Team Foundation Server 2013 SharePoint Installer,Microsoft Team Foundation Server 2013 SharePoint 安装程序
Microsoft Team Foundation Server 2013 Standard,Microsoft Team Foundation Server 2013 标准
Microsoft Team Foundation Server 2013 Tools,Microsoft Team Foundation Server 2013 工具
Microsoft Team Foundation Server 2013 Tools Language Pack,Microsoft Team Foundation Server 2013 工具语言包
Microsoft Team Foundation Server Dev12 M53,Microsoft Team Foundation Server Dev12 M53
Microsoft Team Foundation Server Express 2013,Microsoft Team Foundation Server Express 2013
Visual Studio Ultimate 2013,Visual Studio Ultimate 2013
VS 2013 Shell,VS 2013 Shell
Microsoft Visual Studio Express 2013 for Windows Desktop,Microsoft Visual Studio Express 2013 for Windows Desktop
VS Premium 2013,VS Premium 2013
VS Professional 2013,VS Professional 2013
VS Ultimate 2013,VS Ultimate 2013
VS2013 ARM Cross Tools Command Prompt,VS2013 ARM 兼容工具命令提示
VS2013 Cross Tools Command Prompt,VS2013 兼容工具命令提示
VS2013 Native Tools Command Prompt,VS2013 本机工具命令提示
VSS Upgrade Wizard,VSS 升级向导
Web Forms Server Control,Web 窗体服务器控件
Windows 8.1,Windows 8.1
Windows 8.1 Preview,Windows 8.1 预览版
Windows Phone 8 devices and Windows Phone 8 or higher emulators,Windows Phone 8 设备和 Windows Phone 8 或更高版本仿真程序
Windows Phone Software Development Kit (SDK),Windows Phone 软件开发包工具包 (SDK)
Windows Store App development on Windows 8.1,在 Windows 8.1 上开发 Windows 应用商店应用
Windows Store Apps,Windows 应用商店应用
Visual Studio 2013 Itanium Cross Tools Command Prompt,Visual Studio 2013 Itanium 兼容工具命令提示
Visual Studio 2013 Itanium Win64 Command Prompt,Visual Studio 2013 Itanium Win64 命令提示
Visual Studio 2013 Remote Debugger Discovery,Visual Studio 2013 远程调试器发现
Visual Studio Remote Debugging Configuration Wizard,Visual Studio 远程调试配置向导
Visual Studio Team Foundation Background Job Agent service,Visual Studio Team Foundation 后台作业代理服务
Visual Studio Test Agent Installer service,Visual Studio Test Agent 安装程序服务
Microsoft Visual Studio 2013 IntelliTraceFrontEndLoc,Microsoft Visual Studio 2013 IntelliTraceFrontEndLoc
Microsoft Visual Studio 2013 IntelliTraceLoc,Microsoft Visual Studio 2013 IntelliTraceLoc
Office Developer Tools,Office 开发人员工具
Remote Debugging Tools,远程调试工具
Sharepoint ServerRole,Sharepoint ServerRole
Team Explorer 2013 Additional Components,团队资源管理器 2013 其他组件
Team Explorer 2013 Language Pack,团队资源管理器 2013 语言包
Microsoft Visual Studio Test Controller for Visual Studio 2013,Microsoft Visual Studio Test Controller for Visual Studio 2013
Test Controller 2013,Test Controller 2013
Test Controller 2013 Language Pack,Test Controller 2013 语言包
Test Professional 2013,Test Professional 2013
Test Professional 2013 Language Pack - ENU,Test Professional 2013 语言包 - 简体中文
Visual Studio Team Explorer,Visual Studio 团队资源管理器
topic category,主题类别
Windows image file boot,Windows 映像文件启动
WIMBoot,WIMBoot
form factor,外形规格
GPU overlay scaling,GPU 叠加缩放
trim,释放临时内存缓冲区
Visual Studio Graphics Debugger,Visual Studio 图形调试器
shader,着色器
shader program,着色器程序
option ROM,ROM 选项
bottom app bar,底部应用栏
battery level,电池剩余电量
Signal API,信号 API
Query Box,查询框
Switch Series/Category,切换系列/类别
built-in app,内置应用
geo,地区
region,区域
In-Place Archiving,就地存档
In-Place Archive,就地存档
topic branch,主题分支
stash,存储
rebase,重定基本值
archive mailbox,存档邮箱
multi-factor authentication,多重身份验证
token,令牌
on-screen instructions,屏幕说明
forced failover,强制故障转移
heap or B-tree,堆或B 树
EA,EA
post alert,帖子提醒
trend alert,走向提醒
Microsoft Store,Microsoft 商店
next-of-kin process,近亲帐户信息转移流程
Office 365 Message Encryption,Office 365 邮件加密
Properties,属性
index,索引
index,索引
Microsoft Office 365 Personal,Microsoft Office 365 个人版
Microsoft Office 365 Home,Microsoft Office 365 家庭版
spot-check report,抽查报告
Windows Phone app,Windows Phone 应用
network gateway,网关
cxn,cxn
Scheduler,计划程序
User Interface Integration,User Interface Integration
UII,UII
Contact Center Desktop,联系中心桌面
hosted control,托管控件
Agent Desktop,代理桌面
timer control,计时器控件
Package Deployer,Package Deployer
Web Application Proxy,Web 应用程序代理
apportionment engine,分摊引擎
check digit calculator engine,校验位计算器引擎
forecast dimension,预测维度
generic engine,通用引擎
mileage engine,里程引擎
rate engine,费率引擎
rate shopping,费率查询
sales tax hierarchy,销售税层次
sales tax hierarchy node,销售税层次节点
sales tax hierarchy structure,销售税层次结构
transit engine,运输引擎
weight engine,重量引擎
stock keeping unit,库存单位
SKU,SKU
assigned access,分配的访问权限
Import/Export,导入/导出
Active Directory Premium,Active Directory Premium
Visual Studio Online,Visual Studio Online
virtual user minute,虚拟用户分钟数
Basic user,基本用户
Professional user,专业用户
Advanced user,高级用户
build minute,构建分钟数
Basic BizTalk unit,基本 BizTalk 单位
Developer BizTalk unit,开发人员 BizTalk 单位
Premium BizTalk unit,高级 BizTalk 单位
binder class,绑定类
binder method,绑定方法
binder constructor,绑定构造函数
reserved unit,保留单位
encoding reserved unit,编码保留单位
Standard BizTalk unit,标准 BizTalk 单位
Basic Notification Hub unit,基本通知中心单位
Free Notification Hub unit,免费通知中心单位
Standard Notification Hub unit,标准通知中心单位
Basic Mobile Services unit,基本移动服务单位
Tell Me,操作说明搜索
workload/product navigation,工作负荷/产品导航
fluent interface,Fluent 界面
Site Folders,站点文件夹
Client Access Rule,客户端访问规则
Cmdlet Logging Viewer,Cmdlet 日志记录查看器
auto-labelling,自动加标签
Free Mobile Services unit,免费移动服务单位
Standard Mobile Services unit,标准移动服务单位
service endpoint,服务终结点
Microsoft OneDrive,Microsoft OneDrive
OneDrive,OneDrive
relayed messaging,中继消息传送
engine throttling,引擎限制
throttling,限制
member query,成员查询
summary query,摘要查询
Rights Management Services SDK,Rights Management Services SDK
OneDrive.com,OneDrive.com
OneDrive camera roll,OneDrive 本机照片
Microsoft OneDrive,Microsoft OneDrive
OneDrive,OneDrive
OneDrive for Mac,OneDrive (Mac 版)
bring-your-own-license,自带许可
BYOL,BYOL
BizSpark,BizSpark
Business Edition,Business Edition
Web Edition,Web Edition
Premium Edition,Premium Edition
SUSE Linux Enterprise Server,SUSE Linux Enterprise Server
SLES,SLES
Canonical,Canonical
Oracle WebLogic Server Enterprise,Oracle WebLogic Server Enterprise
Oracle WebLogic Server Standard,Oracle WebLogic Server Standard
message operation,消息操作
Read-Access Geo Redundant,读取访问权限异地冗余
RA-GRS,RA-GRS
Standard Support,标准支持
Premier Support,顶级支持
Professional Direct,专业直接
Developer Support,开发人员支持
top app bar,顶部应用栏
Discovery Pack,Discovery Pack
Microsoft OneDrive for Business,Microsoft OneDrive for Business
Windows 8.1 with Bing,Windows 8.1 (含 Bing)
Windows 8.1 Update,Windows 8.1 更新
Windows RT 8.1 Update,Windows RT 8.1 更新
Windows 8.1 Pro Update,Windows 8.1 专业版更新
Windows 8.1 Pro for Education,Windows 8.1 专业教育版
Discovery Service,发现服务
Office 365 APIs,Office 365 API
Document Fingerprinting,文档指纹
Windows 8.1 Enterprise Update,Windows 8.1 企业版更新
Windows 8.1 Single Language Update,Windows 8.1 单语言版更新
Windows 8.1 Pro with Media Center Update,Windows 8.1 专业版(含 Media Center)更新
Java integrated development environment,Java 集成开发环境
Java development environment,Java 开发环境
Java IDE,Java IDE
OpenLogic,OpenLogic
Oracle Database Enterprise Edition,Oracle Database Enterprise Edition
Food & Drink,美食
Health & Fitness,健康
Sports,体育
Travel,旅游
Weather,天气
Windows 8.1 Pro,Windows 8.1 专业版
Windows 8.1 Enterprise,Windows 8.1 企业版
Windows 8.1 Single Language,Windows 8.1 单语言版
Windows 8.1 Pro with Media Center,Windows 8.1 专业版(含 Media Center)
pay-as-you-go,即用即付
prepay,预付
DNS query,DNS 查询
reserve capacity,保留容量
Recovery Services,恢复服务
Azure Active Directory,Azure Active Directory
Access to Azure Active Directory,Azure Active Directory 访问权限
external endpoint,外部终结点
AP East,亚太东部
AP Southeast,亚太东南部
Asia Pacific,亚太
Europe,欧洲
EU North,欧洲北部
EU West,欧洲西部
BR South,巴西南部
JA East,日本东部
JA West,日本西部
US Central,美国中部
US East,美国东部
US West,美国西部
Add to OneNote,添加到 OneNote
API Management,API 管理
Data Transfer In at 200 Mbps (GB),速度为 200 Mbps (GB) 的数据传入
Intelligent Systems Service,智能系统服务
Standard IO - Table/ Queue (GB),标准 IO – 表格/队列 (GB)
Standard IO - File (GB),标准 IO – 文件 (GB)
RemoteApp Users,RemoteApp 用户
RemoteApp,RemoteApp
Premium P3 Database Days,高级 P3 数据库天数
ISS,ISS
United States,美国
Microsoft Events,Microsoft Events
Office 365 Compliance Admin Center,Office 365 合规中心
password protection,密码保护
locked resource,锁定的资源
Resource Engagements,资源预订
Spreadsheet Management,电子表格管理
personalized activity,个性化活动
US East 2,美国东部 2
US North Central,美国中北部
US South Central,美国中南部
North America,北美
Zone 1,区域 1
Zone 2,区域 2
Latin America,拉丁美洲
Middle East/Africa,中东/非洲
autosnap,自动捕捉
Office Graph,Office Graph
Exercise Tracker,添加到运动跟踪器
Diet Tracker,饮食跟踪器
Load Testing VUser Minutes,加载测试虚拟用户分钟数
agreement,协议
user principal,用户主体
Email Settings page,“电子邮件设置”页
Office 365 First Release program,Office 365 首次发布计划
Authentications (10s),身份验证（以 10 次为单位）
Basic VM Support hour,基本 VM 支持时间
Cache Memory (MB/month),缓存（MB/月）
"CDN SSL Transactions (in 10,000s)","CDN SSL 交易（以 10,000 计）"
"CDN Transactions (in 10,000s)","CDN 交易（以 10,000 计）"
CDN Data Transfer (GB),CDN 数据传输 (GB)
database unit,数据库单位
DB unit,数据库单位
Devices,设备
gateway hour,网关小时
Encoding Data Processed (GB),已处理的编码数据 (GB)
instance hour,实例小时
MB/month,MB/月
Websites hour,网站时数
session hour,会话时数
"Messages (in 10,000s)","消息（以 10,000 计）"
relay hour,中继小时
storage transaction,存储交易
SQL Reporting hour,SQL 报告时数
"Message Operations (in 10,000s)","消息操作（以 10,000 计）"
Remaps,重新映射
IP Address Hours,IP 地址小时数
Unit Hours,单位小时
Users,用户
ExpressRoute,ExpressRoute
Standard IO - Block Blob (GB),标准 IO – 块 Blob (GB)
Standard IO - Page Blob/Disk (GB),标准 IO – 空间长度型 Blob 存储/磁盘 (GB)
business analytics,商业分析
data management,数据管理
networking,网络
identity,ID
SQL Server Web,SQL Server Web
SQL Database Web Edition,SQL 数据库 Web Edition
Premium for SQL Database,SQL 高端数 Premium
SQL Database Premium,SQL 数据库 Premium
Distributed Transaction Coordinator,分布式事务处理协调器
Windows AS,Windows AS
WAS,WAS
Windows Assessment Services – Client,Windows 评估服务 - 客户端
Windows ASC,Windows ASC
WPR,WPR
Windows Assessment Toolkit,Windows 评估工具包
virtual team,虚拟团队
Deployment and Imaging Tools Environment,部署和映像工具环境
WPA,WPA
Database Hours,数据库小时数
Reserved IP,保留 IP
BizSpark 1111,BizSpark 1111
App Services,应用程序服务
Data Services,数据服务
Compute,计算
Network Services,网络服务
"Access Control Transactions (in 100,000s)","访问控制交易（以 100,000 计）"
Compute Services,计算服务
SQL Server Enterprise,SQL Server Enterprise
SQL Server Standard,SQL Server Standard
Email to OneNote,通过电子邮件发送至 OneNote
Standard (1 GB),标准 (1 GB)
Standard VM Support hour,标准 VM 支持时间
Report Server (server/month),报告服务器（服务器/月）
virtual core,虚拟核心
MSDN Dev/Test Pay-As-You-Go,MSDN 即用即付开发/测试
Visual Studio Test Pro with MSDN,Visual Studio Test Pro with MSDN
"DRM Licenses (in 1,000s)","DRM 许可（以 1,000 计）"
Device Handling (per device),设备处理（每台设备）
Entity Hours (in 100s),实体小时数（以 100 计）
IP SSL,IP SSL
Objects (in 100s),对象（以 100 计）
Premium (5 GB),高级 (5 GB)
Premium VM Support hour,高级 VM 支持时间
OneNote Clipper,OneNote Clipper
OneNote API,OneNote API
Report a service problem,报告服务问题
Notebook List,笔记本列表
mobile device management,移动设备管理
MDM,MDM
Starter Diagram,入门图表
External sharing,外部共享
PDF Render,PDF 呈现器
PST import,PST 导入
Enrollment for Microsoft Azure,Microsoft Azure 合约
Microsoft Azure Agreement,Microsoft Azure 协议
field-level synchronization,字段级同步
Microsoft Azure platform Cloud Essentials for Partners,针对合作伙伴提供的 Microsoft Azure 平台 Cloud Essentials
Microsoft Dynamics CRM Listener for Microsoft Azure,Microsoft Dynamics CRM Listener for Microsoft Azure
Microsoft Azure Traffic Manager,Microsoft Azure 流量管理器
Site Manager,站点管理员
Pin to Home,固定到主屏幕
Microsoft Azure Cache,Microsoft Azure 缓存
Microsoft Azure SQL Database,Microsoft Azure SQL 数据库
Microsoft Azure,Microsoft Azure
Microsoft Azure platform,Microsoft Azure Platform
Microsoft Azure compute instance,Microsoft Azure 计算实例
Microsoft Azure Introductory Special,Microsoft Azure 入门特惠
Microsoft Azure Platform Consumption,Microsoft Azure Platform 消耗计划
Microsoft Azure Platform Consumption for Partners,Microsoft Azure Platform 合作伙伴消耗计划
Microsoft Azure Platform MSDN Premium,Microsoft Azure Platform MSDN Premium
Microsoft Azure Development Accelerator Core,Microsoft Azure 开发加速器核心
Microsoft Azure Development Accelerator Core (Partners),Microsoft Azure 开发加速器核心（合作伙伴）
Microsoft Azure Development Accelerator Extended,Microsoft Azure 开发加速器扩展
Microsoft Azure DA Extended (Partners),Microsoft Azure DA 扩展（合作伙伴）
Microsoft Azure Development Accelerator Extended (Partners),Microsoft Azure 开发加速器扩展（合作伙伴）
Microsoft Azure Active Directory Module for Windows PowerShell,用于 Windows PowerShell 的 Microsoft Azure Active Directory 模块
Microsoft Azure AD Module for Windows PowerShell,用于 Windows PowerShell 的 Microsoft Azure AD 模块
Microsoft Azure SQL Database Migration Wizard,Microsoft Azure SQL Database 迁移向导
Microsoft Azure Management Portal,Microsoft Azure 管理门户
Microsoft Azure SQL Database provisioning process,Microsoft Azure SQL Database 设置流程
Microsoft Azure SQL Database server,Microsoft Azure SQL Database 服务器
Microsoft Azure Service Bus,Microsoft Azure 服务总线
Microsoft Azure AD Access Control,Microsoft Azure AD 访问控制
Microsoft Azure Access Control Service,Microsoft Azure 访问控制服务
Microsoft Azure Platform Discovery Pack,Microsoft Azure Platform Discovery Pack
Microsoft Azure SQL Database Development Accelerator,Microsoft Azure SQL Database 开发加速器
Microsoft Azure Content Delivery Network,Microsoft Azure 内容交付网络
Microsoft Azure fabric,Microsoft Azure 结构
Microsoft Azure fabric controller,Microsoft Azure 结构控制器
Microsoft Azure storage emulator,Microsoft Azure 存储模拟器
Microsoft Azure drive,Microsoft Azure 驱动器
Microsoft Azure Diagnostics,Microsoft Azure 诊断
Microsoft Azure Marketplace,Microsoft Azure 应用商店
Microsoft Azure emulation environment,Microsoft Azure 模拟环境
Microsoft Azure project,Microsoft Azure 项目
Management Portal for Microsoft Azure SQL Database,Microsoft Azure SQL Database 管理门户
Microsoft Azure Online Backup,Microsoft Azure Online Backup
Microsoft Azure AD,Microsoft Azure AD
Microsoft Azure Active Directory,Microsoft Azure Active Directory
Microsoft Azure AD Graph,Microsoft Azure AD Graph
Microsoft Azure Active Directory Graph,Microsoft Azure Active Directory Graph
Microsoft Azure AD Rights Management,Microsoft Azure AD Rights Management
Microsoft Azure SQL Reporting,Microsoft Azure SQL 报告
Microsoft Azure Cloud Services,Microsoft Azure 云服务
Microsoft Azure EAI,Microsoft Azure EAI
Microsoft Azure Virtual Machines,Microsoft Azure 虚拟机
Microsoft Azure Networks,Microsoft Azure 网络
Microsoft Azure Websites,Microsoft Azure 网站
Microsoft Azure Active Directory Sync Tool,Microsoft Azure Active Directory 同步工具
Microsoft Azure Drive,Microsoft Azure 驱动器
Microsoft Azure Multi-Factor Authentication,Microsoft Azure Multi-Factor Authentication
Microsoft Azure Multi-Factor Authentication Server,Microsoft Azure Multi-Factor Authentication 服务器
Microsoft Azure Multi-Factor Authentication Management Portal,Microsoft Azure Multi-Factor Authentication 管理门户
Microsoft Azure Multi-Factor Authentication User Portal,Microsoft Azure Multi-Factor Authentication 用户门户
Microsoft Azure Multi-Factor Authentication Service,Microsoft Azure Multi-Factor Authentication 服务
Microsoft Azure Enterprise Portal,Microsoft Azure Enterprise Portal
Microsoft Azure Mobile Services,Microsoft Azure 移动服务
Microsoft Azure Media Services,Microsoft Azure 媒体服务
Microsoft Azure Backup,Microsoft Azure 备份
Microsoft Azure Store,Microsoft Azure 应用商店
Microsoft Azure Virtual Network,Microsoft Azure 虚拟网络
Microsoft Azure HDInsight,Microsoft Azure HDInsight
Microsoft Azure BizTalk Services,Microsoft Azure BizTalk 服务
Microsoft Azure Storage,Microsoft Azure 存储空间
Microsoft Azure Notification Hubs,Microsoft Azure 通知中心
Microsoft Azure Dynamics,Microsoft Azure Dynamics
Microsoft Azure Internal Consumption,Microsoft Azure 内部消耗
Microsoft Azure Service Bus Relay,Microsoft Azure 服务总线中继
In-Role Cache for Microsoft Azure Cache,Microsoft Azure 缓存的角色中缓存
Microsoft Azure Shared Caching,Microsoft Azure 共享缓存
Microsoft Azure Cache Service,Microsoft Azure 缓存服务
Microsoft Azure Scheduler,Microsoft Azure 计划程序
Microsoft Azure Import/Export,Microsoft Azure 导入/导出
Microsoft Azure Active Directory Premium,Microsoft Azure Active Directory Premium
Microsoft Azure AD Premium,Microsoft Azure AD Premium
Microsoft Azure Visual Studio Online,Microsoft Azure Visual Studio Online
Microsoft Azure for BizSpark Plus,Microsoft Azure for BizSpark Plus
Premium for Microsoft Azure SQL Database,Microsoft Azure SQL 数据库 Premium
Microsoft Azure Read-Access Geo Redundant,Microsoft Azure 读取访问权限异地冗余
Microsoft Azure Standard Support,Microsoft Azure 标准支持
Microsoft Azure Developer Support,Microsoft Azure 开发人员支持
Microsoft Azure Professional Direct,Microsoft Azure 专业直接
Microsoft Azure Premier Support,Microsoft Azure 顶级支持
Microsoft Azure Enterprise,Microsoft Azure Enterprise
Microsoft Azure Discovery Pack,Microsoft Azure Discovery Pack
Microsoft Azure Recovery Services,Microsoft Azure 恢复服务
Microsoft Azure ExpressRoute,Microsoft Azure ExpressRoute
Microsoft Azure MSDN - Visual Studio Premium,Microsoft Azure MSDN - Visual Studio Premium
Microsoft Azure BizSpark 1111,Microsoft Azure BizSpark 1111
Azure Gaming Services,Azure 游戏服务
Microsoft Azure Microsoft Partner Network,Microsoft Azure Microsoft 合作伙伴网络
Microsoft Azure MSDN Premium,Microsoft Azure MSDN Premium
Microsoft Azure MSDN - Visual Studio Professional,Microsoft Azure MSDN - Visual Studio Professional
Microsoft Azure MSDN - Visual Studio Ultimate,Microsoft Azure MSDN - Visual Studio Ultimate
Microsoft Azure Internal Commitment,Microsoft Azure 内部承诺
localizable field,可本地化的字段
Reclaimed,已收回
callback,回拨
server-based SharePoint integration,基于服务器的 SharePoint 集成
proxy auto-config file,代理自动配置文件
server-side synchronization,服务器端同步
sandbox instance,沙盒实例
preferred language,首选语言
rollup field,汇总字段
mobile application management,移动应用管理
MAM,MAM
visual challenge,视觉质询
challenge,质询
close,关闭
SharePoint Online Storage for Nonprofits,SharePoint Online 存储空间非营利组织版
Exchange Online Archiving for Nonprofits,Exchange Online Archiving 非营利组织版
USD,USD
Azure Pass,Azure Pass
Batch,批处理
Microsoft Azure Machine Learning,Microsoft Azure 机器学习
Machine Learning,机器学习
Microsoft Azure Machine Learning Studio,Microsoft Azure 机器学习工作室
ML Studio,机器学习工作室
Studio Experiment Hours,工作室实习小时数
Microsoft Azure Sponsorship,Microsoft Azure 赞助
Zone 3,区域 3
zone-redundant storage,区域冗余存储空间
ZRS,ZRS
Microsoft Azure DocumentDB,Microsoft Azure DocumentDB
DocumentDB,DocumentDB
Compute Intensive Batch Instances,计算密集型批处理实例
Inter VNET Data Transfer,虚拟网络间数据传输
General Purpose Batch Instances,常规用途批处理实例
Memory Intensive Batch Instances,内存密集型批处理实例
streaming reserved unit,串流保留单位
shared computer activation,共享计算机激活
email reminder,电子邮件提醒
Health Service,运行状况服务
Health Explorer,运行状况资源管理器
Delegated Administrator user role,委派的管理员用户角色
Tenant Administrator user role,租户管理员用户角色
Administrator user role,管理员用户角色
Self-Service user role,自助服务用户角色
static IP address pool,静态 IP 地址池
virtual network adapter,虚拟网络适配器
physical network adapter,物理网络适配器
port classification,端口分类
Tenant Administrator,租户管理员
virtual switch extension,虚拟交换机扩展
self-service restore,自助式还原
out of band management console,带外管理控制台
bootstrap installation service,启动安装服务
certificate registration point,证书注册点
Collection Evaluator,集合计算器
VLAN Trunk mode,VLAN Trunk 模式
antimalware policy,反恶意软件政策
Site Component Manager,站点组件管理器
connection account,连接帐户
Remote Control Activity,远程控制活动
task sequence execution engine,任务序列执行引擎
email,电子邮件
Music,音乐
trial,试用
banner,横幅
video,视频
Tap to share,触碰以共享
rooms+groups,房间 + 群组
email,电子邮件
tweet,推文
ease of access,辅助功能
Alarms,闹钟
Microsoft gift card,Microsoft 礼品卡
voice navigation,语音导航
text tone,短信铃声
speed dial,快速拨号
invitation,邀请
phone book,电话簿
workplace,工作区
workplace account,工作区帐户
transit,公交
project my screen,投影我的屏幕
start voice nav,开始语音导航
turn-by-turn,逐向导航
burst mode,连拍模式
video light,摄像灯
sync my settings,同步我的设置
tap,触碰
boarding pass,登机牌
SIM slot,SIM 卡插槽
burst,连拍
IP range,IP 范围
connect,联系
action center,操作中心
Live Lock Screen,动态锁屏界面
Wi-Fi Sense,Wi-Fi 感知
navigation bar,导航栏
now playing,正在播放
collection,收藏
Multiline,双 SIM 卡
Word Flow,联想输入
Word Flow with shape writing,带有图像书写功能的联想输入
charger,充电器
Pay per byte,按字节付费
Microsoft Camera,Microsoft 相机
Top Free Apps,热门免费应用
Top Free Games,热门免费游戏
third-party installer,第三方安装程序
third-party installer,第三方安装程序
driver key,驱动程序键
key storage provider,密钥存储提供者
KSP,KSP
compress,压缩
ghosting,幻像
vertex data,顶点数据
overlapped window,重叠窗口
pop-up window,弹出窗口
layered window,分层窗口
message-only window,纯消息窗口
Desktop Experience,桌面体验
virtual smart card,虚拟智能卡
lens picker,滤镜选取器
remove call,删除通话人
mute,禁用通知
unmute,启用通知
start+theme,“开始”屏幕 + 主题
handheld,手持设备
Office 365 Developer,Office 365 开发人员
XPS printer driver,XPS 打印机驱动程序
font resource,字体资源
Top Paid Apps,热门付费应用
Top Paid Games,热门付费游戏
New + Rising Apps,热门新品应用
New + Rising Games,热门新品游戏
Best Rated Apps,最高评分的应用
Best Rated Games,最高评分的游戏
quick action,快速操作
universal app,跨平台应用
exchange,交换
In-Call,通话中
data roaming,数据漫游
voice connection,语音连接
voice roaming,语音漫游
main window,主窗口
screen rotation,屏幕旋转
Windows Embedded Handheld,Windows Embedded Handheld
Windows Embedded 8 Handheld,Windows Embedded 8 Handheld
text reply,短信回复
text reply,短信回复
palette,调色板
single photo,单张照片
Start background,“开始”屏幕背景图片
video upgrade,视频升级
windowed mode,窗口化模式
expanded screen mode,扩展屏幕模式
Project My Screen App,“投影我的屏幕”应用
post location,帖子位置
profile location,个人资料位置
location group,位置组
location filter,位置筛选器
location type filter,位置类型筛选器
bit depth,位深度
depth buffer,深度缓冲区
w-buffer,W 缓冲区
UI Automation framework,UI 自动化框架
TSF,TSF
provider API,提供程序 API
reset,重置手机
atom table,原子表
atom name,原子名称
OPC,OPC
Groups,组
search settings database,搜索设置数据库
Screen Recording,屏幕录制
WSS,WSS
shortcut menu item,快捷菜单项
context menu item,上下文菜单项
extended verb,扩展谓词
static verb,静态谓词
default verb,默认谓词
filter handler,筛选处理程序
Shell item,Shell 项
Object Linking and Embedding Database,对象链接和嵌入数据库
download,下载
extension handler,扩展处理程序
file association,文件关联
Crawl Scope Manager,爬网范围管理器
CSM,CSM
association array,关联数组
allowed domains,允许的域
location data,位置数据
pushpin map,图钉地图
info mode,信息模式
Skype for modern Windows,用于新版 Windows 的 Skype
Skype for Windows desktop,Windows桌面版Skype
screen,屏幕
Pen,触笔
collection,集合
Express View,快速视图
Migration Endpoint,迁移终结点
DNT,DNT
Mini Toolbar,浮动工具栏
Message Bar,消息栏
Progress UI,进度用户界面
custom repeat,自定义定期会议
rule line,基准线
app launcher,应用启动器
visual,视觉对象
AU East,澳大利亚东部
Azure Search,Azure 搜素
Search,搜素
Azure in Open,Azure 开放许可
PlayReady Secure Delivery,PlayReady 安全交付
Microsoft Azure Redis Cache,Microsoft Azure Redis 缓存
Azure Redis Cache,Azure Redis 缓存
AES Secure Delivery,AES 安全交付
Provisioned IO - Transaction Units (Page Blob),布建 IO - 交易单位（空间长度型 Blob 存储）
Provisioned IO - Page Blob/Disk (GB),布建 IO - 空间长度型 Blob 存储/磁盘 (GB)
ingress event,入口事件
Instance-level Public IP,实例层级公共 IP
Premium Origin-Streamed Hours,高级来源串流时数
Standard Origin-Streamed Hours,标准来源串流时数
assembly-qualified type name,程序集限定类型名称
binary planting,二进制植入
guard,临界
integral data type,整型数据类型
TPL,TPL
Automation,自动化
Azure Automation,Azure 自动化
Managed Cache Service,托管缓存服务
topic,主题
Shared,共享
Websites Shared,网站（共享）
Free,免费
Basic,基本
Websites Basic,网站（基本）
Websites Standard,网站（标准）
Standard,标准
active secondary database,活动次要数据库
continuous copy relationship,连续复制关系
active geo-replication,活动异地复制
primary region,主要区域
secondary region,次要区域
Azure region,Azure 区域
Premium P1 Secondary Active Geo Database Days,高级 P1 次要活动异地数据库天数
Premium P1 Secondary Geo Database Days,高级 P1 次要异地数据库天数
Time-Based Assistant,基于时间的助理
Time-Based Assistant,基于时间的助理
inference training,推断培训
inference training feeder,推断培训推送器
widget,小组件
Control Tools,控件工具
face value,面值
nonoperating income,营业外收入
Shared Caching Service,共享缓存服务
Directory Extension,目录扩展
Accidental Deletion Protection,意外删除保护
Remote Health Check,远程运行状况检查
Application Event Log,应用程序事件日志
Tab,Tab
Enterprise Mode,企业模式
Enterprise Mode Site List Manager,Enterprise Mode Site List Manager
Streetside,Streetside
Shell data source,Shell 数据源
Clutter,待筛选邮件
bounce,退回
Privacy & cookies,隐私与 Cookie
Azure Tenant,Azure 租户
hostname,主机名
staged deletion,分步删除
App Connect,关联的应用
Update central,更新中心
My Phone,我的手机
test suite type id,测试套件类型 ID
